index,10-21-2021,10-20-2021,10-19-2021,10-18-2021,10-17-2021,10-16-2021,10-15-2021,10-14-2021,10-13-2021,10-12-2021,10-11-2021,10-10-2021,10-9-2021,10-8-2021,10-7-2021,10-6-2021,10-5-2021,10-4-2021,10-3-2021,10-2-2021,10-1-2021,9-30-2021,9-29-2021,9-28-2021,9-27-2021,9-26-2021,9-25-2021,9-24-2021,9-23-2021,9-21-2021,9-20-2021,9-19-2021,9-18-2021,9-17-2021,9-16-2021,9-15-2021,9-14-2021,9-13-2021,9-12-2021,9-11-2021,9-10-2021,9-9-2021,9-8-2021,9-7-2021,9-6-2021,9-5-2021,9-4-2021,9-3-2021,9-2-2021,9-1-2021,8-31-2021,8-30-2021,8-29-2021,8-28-2021,8-27-2021,8-26-2021,8-25-2021,8-24-2021,8-23-2021,8-22-2021,8-21-2021,8-20-2021,8-19-2021,8-18-2021,8-17-2021,8-16-2021,8-15-2021,8-14-2021,8-13-2021,8-12-2021,8-11-2021,8-10-2021,8-9-2021,8-8-2021,8-7-2021,8-6-2021,8-5-2021,8-4-2021,8-3-2021,8-2-2021,8-1-2021,7-31-2021,7-30-2021,7-29-2021,7-28-2021,7-27-2021,7-26-2021,7-25-2021,7-24-2021,7-23-2021,7-22-2021,7-21-2021,7-20-2021,7-19-2021,7-18-2021,7-17-2021,7-16-2021,7-15-2021,7-14-2021,7-13-2021,7-12-2021,7-11-2021,7-10-2021,7-9-2021,7-8-2021,7-7-2021,7-6-2021,7-5-2021,7-4-2021,7-3-2021,7-2-2021,7-1-2021,6-30-2021,6-29-2021,6-28-2021,6-27-2021,6-26-2021,6-25-2021,6-24-2021,6-23-2021,6-22-2021,6-21-2021,6-20-2021,6-19-2021,6-18-2021,6-17-2021,6-16-2021,6-15-2021,6-14-2021,6-13-2021,6-12-2021,6-11-2021,6-10-2021,6-9-2021,6-8-2021,6-7-2021,6-6-2021,6-5-2021,6-4-2021,6-3-2021,6-2-2021,6-1-2021,5-19-2021,5-18-2021,5-17-2021,5-16-2021,5-15-2021,5-14-2021,5-13-2021,5-12-2021
Kansas City  VAMC NewECases,16.34,33.54,8.61,28.44,6.17,10.75,40.71,17.15,38.00,11.95,35.32,6.96,11.37,46.33,18.70,43.66,12.64,41.08,10.22,18.14,60.93,24.59,55.79,15.06,45.57,10.55,21.14,56.54,25.37,18.78,56.94,14.59,19.82,79.10,22.74,77.35,18.81,68.84,16.20,25.61,92.51,25.43,112.52,24.25,-45.84,13.08,13.26,69.84,25.10,82.85,24.14,81.58,17.93,24.17,75.26,41.22,83.39,21.55,81.11,19.69,22.74,77.07,58.80,39.73,20.59,80.70,19.82,27.60,97.60,55.09,93.77,26.24,77.68,18.72,28.41,78.54,57.12,107.76,34.20,64.20,17.21,31.16,91.30,42.13,71.60,20.60,57.75,13.91,26.50,57.91,47.48,24.52,18.44,37.10,12.45,15.30,63.19,43.35,19.12,31.55,15.90,7.61,11.54,45.62,10.51,39.61,13.62,7.25,7.13,1.30,19.01,20.49,16.51,6.22,14.47,4.28,5.27,11.7,15.6,13.49,6.27,9.7,3.25,6.72,10.37,10.0,11.66,2.83,8.54,2.37,2.64,11.47,,,,,,,,,,,,,,,,,,
St. Louis VAMC TotalSumCases,"306,519.00","306,061.00","305,671.00","305,319.00","304,973.00","304,693.00","304,453.00","303,929.00","303,395.00","302,931.00","302,358.00","302,025.00","301,704.00","301,420.00","300,903.00","300,328.00","299,811.00","299,279.00","298,727.00","298,276.00","297,923.00","297,354.00","296,604.00","295,990.00","295,307.00","294,690.00","294,421.00","293,817.00","293,045.00","291,583.00","290,876.00","290,180.00","289,856.00","289,249.00","288,342.00","287,484.00","286,613.00","285,723.00","284,837.00","284,315.00","283,735.00","282,705.00","281,787.00","280,914.00","279,878.00","279,663.00","279,294.00","278,704.00","277,755.00","276,797.00","275,865.00","275,155.00","274,054.00","273,852.00","273,336.00","272,429.00","271,595.00","270,714.00","269,907.00","269,044.00","268,553.00","268,101.00","267,249.00","266,302.00","265,365.00","264,762.00","264,019.00","263,533.00","262,780.00","262,036.00","260,965.00","260,026.00","259,165.00","258,463.00","258,001.00","257,466.00","256,604.00","255,394.00","254,416.00","253,898.00","253,154.00","252,558.00","251,912.00","251,134.00","250,267.00","249,475.00","248,829.00","248,230.00","247,843.00","247,064.00","246,551.00","245,849.00","245,233.00","244,576.00","244,159.00","243,955.00","243,536.00","242,961.00","242,456.00","242,027.00","241,575.00","241,305.00","241,057.00","240,853.00","240,387.00","240,052.00","239,741.00","239,508.00","239,421.00","239,128.00","239,005.00","238,821.00",238578.0,238386.0,238181.0,237970.0,237897.0,237764.0,237556.0,237404.0,237246.0,237096.0,237004.0,236961.0,236888.0,236752.0,236618.0,236517.0,236421.0,236326.0,236244.0,236090.0,,,,,,,,,,,,,,,,,,
St. Louis VAMC NewSumCases,458.00,390.00,352.00,346.00,280.00,240.00,524.00,534.00,464.00,573.00,333.00,321.00,284.00,517.00,575.00,517.00,532.00,552.00,451.00,353.00,569.00,750.00,614.00,683.00,617.00,269.00,604.00,772.00,731.00,707.00,696.00,324.00,607.00,907.00,858.00,871.00,890.00,886.00,522.00,580.00,"1,030.00",918.00,873.00,"1,036.00",215.00,369.00,590.00,949.00,958.00,932.00,710.00,"1,101.00",202.00,516.00,907.00,834.00,881.00,807.00,863.00,491.00,452.00,852.00,947.00,937.00,603.00,743.00,486.00,624.00,744.00,"1,071.00",939.00,861.00,702.00,462.00,535.00,862.00,"1,210.00",978.00,518.00,744.00,596.00,646.00,778.00,793.00,792.00,646.00,599.00,387.00,779.00,513.00,702.00,616.00,657.00,417.00,204.00,419.00,575.00,505.00,429.00,452.00,270.00,248.00,204.00,466.00,335.00,311.00,233.00,87.00,293.00,123.00,184.00,243.00,192.0,205.0,211.0,73.0,133.0,208.0,152.0,158.0,150.0,92.0,43.0,73.0,136.0,134.0,101.0,96.0,95.0,82.0,154.0,113.0,,,,,,,,,,,,,,,,,,
St. Louis VAMC ECases,"18,825.31","18,797.66","18,773.53","18,752.09","18,729.43","18,712.55","18,698.38","18,665.89","18,633.45","18,604.65","18,567.37","18,547.82","18,528.45","18,511.41","18,478.98","18,442.65","18,410.68","18,378.19","18,342.09","18,315.10","18,294.09","18,258.57","18,212.93","18,174.33","18,132.56","18,091.89","18,075.69","18,039.02","17,991.14","17,900.26","17,856.66","17,811.54","17,792.01","17,755.28","17,699.14","17,645.16","17,590.47","17,534.83","17,477.79","17,445.94","17,410.59","17,346.08","17,288.42","17,233.90","17,166.56","17,153.29","17,131.52","17,096.08","17,036.59","16,976.64","16,918.44","16,874.50","16,804.39","16,791.78","16,761.06","16,704.37","16,652.55","16,597.51","16,548.12","16,492.45","16,462.94","16,435.72","16,382.14","16,322.57","16,264.79","16,227.25","16,177.90","16,148.64","16,104.18","16,057.64","15,991.98","15,934.01","15,880.82","15,834.35","15,806.95","15,775.16","15,721.82","15,647.99","15,588.66","15,556.50","15,507.75","15,472.40","15,434.29","15,385.75","15,333.25","15,284.45","15,245.10","15,206.32","15,183.32","15,138.87","15,107.45","15,064.08","15,026.79","14,987.29","14,960.20","14,948.20","14,923.58","14,889.15","14,858.59","14,832.22","14,804.99","14,786.94","14,772.18","14,760.05","14,731.73","14,711.09","14,692.13","14,677.41","14,672.26","14,655.22","14,648.03","14,636.83",14622.02,14610.36,14597.99,14584.64,14580.31,14572.52,14559.81,14550.77,14541.06,14532.17,14526.37,14523.93,14519.63,14511.46,14503.64,14497.52,14491.75,14486.03,14480.9,14471.62,,,,,,,,,,,,,,,,,,
St. Louis VAMC NewECases,27.65,24.13,21.44,22.66,16.88,14.16,32.49,32.44,28.80,37.28,19.55,19.38,17.03,32.43,36.34,31.96,32.50,36.10,26.99,21.01,35.52,45.65,38.60,41.77,40.67,16.21,36.67,47.88,45.41,43.60,45.12,19.52,36.74,56.14,53.98,54.69,55.64,57.04,31.85,35.34,64.51,57.66,54.52,67.34,13.28,21.77,35.43,59.49,59.95,58.20,43.94,70.11,12.61,30.73,56.69,51.82,55.03,49.39,55.67,29.52,27.21,53.59,59.57,57.77,37.54,49.35,29.26,36.65,46.53,65.67,57.97,53.18,46.47,27.41,31.79,53.34,73.83,59.32,32.16,48.76,35.35,38.11,48.54,48.22,48.80,39.35,38.78,23.00,44.45,31.42,43.37,37.29,39.49,27.10,12.00,24.62,34.43,30.56,26.37,27.23,18.05,14.76,12.12,28.32,20.65,18.96,14.72,5.14,17.04,7.19,11.20,14.80,11.66,12.38,13.35,4.33,7.79,12.72,9.04,9.71,8.89,5.8,2.44,4.3,8.17,7.83,6.11,5.78,5.72,5.14,9.28,6.78,,,,,,,,,,,,,,,,,,
Des Moines VAMC TotalSumCases,"234,822.00","234,779.00","231,720.00","231,625.00","231,571.00","231,571.00","231,571.00","231,527.00","231,487.00","227,626.00","227,490.00","227,420.00","227,420.00","227,420.00","227,367.00","227,301.00","222,545.00","222,424.00","222,359.00","222,359.00","222,359.00","222,297.00","222,264.00","216,830.00","216,707.00","216,651.00","216,651.00","216,651.00","216,607.00","210,734.00","210,616.00","210,580.00","210,580.00","210,580.00","210,514.00","210,487.00","204,777.00","204,695.00","204,641.00","204,641.00","204,641.00","204,588.00","204,560.00","200,248.00","200,184.00","200,184.00","200,184.00","200,184.00","200,125.00","200,075.00","196,060.00","195,972.00","195,920.00","195,920.00","195,920.00","195,882.00","195,837.00","192,348.00","192,233.00","192,192.00","192,192.00","192,192.00","192,144.00","192,122.00","189,484.00","189,400.00","189,369.00","189,369.00","189,369.00","189,337.00","189,312.00","186,900.00","186,864.00","186,837.00","186,837.00","186,837.00","186,812.00","186,805.00","184,964.00","184,934.00","184,923.00","184,923.00","184,923.00","184,916.00","184,907.00","183,716.00","183,700.00","183,695.00","183,695.00","183,695.00","183,687.00","183,681.00","182,878.00","182,869.00","182,864.00","182,864.00","182,864.00","182,860.00","182,856.00","181,567.00","181,549.00","181,540.00","181,540.00","181,540.00","181,535.00","181,536.00","181,491.00","181,437.00","181,416.00","181,376.00","181,341.00","181,276.00",181210.0,181156.0,181108.0,181068.0,181037.0,180990.0,180947.0,180908.0,180854.0,180800.0,180776.0,180752.0,180715.0,180670.0,180626.0,180583.0,180536.0,180490.0,180460.0,180406.0,,,,,,,,,,,,,,,,,,
Des Moines VAMC NewSumCases,43.00,"3,059.00",95.00,54.00,0.00,0.00,44.00,40.00,"3,861.00",136.00,70.00,0.00,0.00,53.00,66.00,"4,756.00",121.00,65.00,0.00,0.00,62.00,33.00,"5,434.00",123.00,56.00,0.00,0.00,44.00,53.00,118.00,36.00,0.00,0.00,66.00,27.00,"5,710.00",82.00,54.00,0.00,0.00,53.00,28.00,"4,312.00",64.00,0.00,0.00,0.00,59.00,50.00,"4,015.00",88.00,52.00,0.00,0.00,38.00,45.00,"3,489.00",115.00,41.00,0.00,0.00,48.00,22.00,"2,638.00",84.00,31.00,0.00,0.00,32.00,25.00,"2,412.00",36.00,27.00,0.00,0.00,25.00,7.00,"1,841.00",30.00,11.00,0.00,0.00,7.00,9.00,"1,191.00",16.00,5.00,0.00,0.00,8.00,6.00,803.00,9.00,5.00,0.00,0.00,4.00,4.00,547.00,18.00,9.00,0.00,0.00,5.00,-1.00,45.00,54.00,21.00,40.00,35.00,65.00,66.00,54.0,48.0,40.0,31.0,47.0,43.0,39.0,54.0,54.0,24.0,24.0,37.0,45.0,44.0,43.0,47.0,46.0,30.0,54.0,60.0,,,,,,,,,,,,,,,,,,
Des Moines VAMC ECases,"13,826.58","13,823.88","13,642.35","13,636.46","13,633.09","13,633.09","13,633.09","13,630.34","13,627.79","13,398.03","13,389.41","13,385.00","13,385.00","13,385.00","13,381.68","13,377.49","13,092.98","13,085.34","13,081.19","13,081.19","13,081.19","13,077.24","13,075.18","12,750.51","12,742.73","12,739.24","12,739.24","12,739.24","12,736.44","12,386.61","12,379.29","12,377.06","12,377.06","12,377.06","12,372.93","12,371.26","12,032.42","12,027.21","12,023.70","12,023.70","12,023.70","12,020.35","12,018.52","11,763.17","11,759.12","11,759.12","11,759.12","11,759.12","11,755.33","11,752.09","11,515.21","11,509.59","11,506.19","11,506.19","11,506.19","11,503.78","11,500.93","11,294.50","11,287.24","11,284.64","11,284.64","11,284.64","11,281.62","11,280.20","11,124.93","11,119.57","11,117.63","11,117.63","11,117.63","11,115.62","11,114.04","10,971.31","10,969.02","10,967.33","10,967.33","10,967.33","10,965.71","10,965.27","10,857.08","10,855.15","10,854.43","10,854.43","10,854.43","10,853.97","10,853.39","10,783.40","10,782.37","10,782.04","10,782.04","10,782.04","10,781.51","10,781.13","10,733.49","10,732.95","10,732.63","10,732.63","10,732.63","10,732.39","10,732.12","10,654.65","10,653.54","10,652.97","10,652.97","10,652.97","10,652.67","10,652.73","10,649.98","10,646.64","10,645.34","10,642.90","10,640.83","10,636.86",10632.74,10629.4,10626.38,10624.05,10622.15,10619.29,10616.7,10614.33,10610.95,10607.63,10606.29,10604.82,10602.58,10599.9,10597.35,10594.74,10591.91,10589.09,10587.21,10583.93,,,,,,,,,,,,,,,,,,
Des Moines VAMC NewECases,2.71,181.53,5.89,3.37,0.00,0.00,2.76,2.55,229.76,8.62,4.41,0.00,0.00,3.32,4.18,284.51,7.64,4.15,0.00,0.00,3.94,2.06,324.67,7.78,3.50,0.00,0.00,2.80,3.32,7.33,2.22,0.00,0.00,4.14,1.67,338.84,5.21,3.51,0.00,0.00,3.35,1.82,255.36,4.05,0.00,0.00,0.00,3.79,3.24,236.88,5.62,3.39,0.00,0.00,2.41,2.85,206.43,7.26,2.60,0.00,0.00,3.02,1.42,155.27,5.35,1.94,0.00,0.00,2.02,1.57,142.73,2.29,1.69,0.00,0.00,1.62,0.44,108.18,1.93,0.72,0.00,0.00,0.46,0.58,69.99,1.03,0.33,0.00,0.00,0.53,0.38,47.64,0.54,0.31,0.00,0.00,0.25,0.26,33.31,1.12,0.56,0.00,0.00,0.31,-0.06,2.75,3.34,1.30,2.44,2.06,3.97,4.12,3.34,3.03,2.33,1.9,2.85,2.59,2.37,3.38,3.32,1.34,1.47,2.24,2.67,2.55,2.61,2.84,2.82,1.88,3.28,3.49,,,,,,,,,,,,,,,,,,
Iowa City VAMC TotalSumCases,"153,613.00","153,582.00","151,742.00","151,698.00","151,580.00","151,580.00","151,580.00","151,538.00","151,476.00","149,342.00","149,157.00","149,157.00","149,157.00","149,157.00","149,114.00","149,008.00","146,404.00","146,346.00","146,182.00","146,182.00","146,182.00","146,118.00","146,048.00","142,977.00","142,923.00","142,783.00","142,783.00","142,783.00","142,721.00","139,061.00","139,001.00","138,847.00","138,847.00","138,847.00","138,769.00","138,666.00","135,134.00","135,039.00","134,862.00","134,862.00","134,862.00","134,754.00","134,644.00","131,909.00","131,668.00","131,668.00","131,668.00","131,668.00","131,520.00","131,476.00","128,900.00","128,804.00","128,582.00","128,582.00","128,582.00","128,497.00","128,371.00","126,186.00","126,107.00","125,870.00","125,870.00","125,870.00","125,768.00","125,663.00","123,623.00","123,547.00","123,352.00","123,352.00","123,352.00","123,269.00","123,245.00","121,655.00","121,626.00","121,503.00","121,503.00","121,503.00","121,475.00","121,436.00","120,346.00","120,319.00","120,230.00","120,230.00","120,230.00","120,208.00","120,176.00","119,649.00","119,631.00","119,581.00","119,581.00","119,581.00","119,563.00","119,533.00","119,218.00","119,213.00","119,172.00","119,172.00","119,172.00","119,165.00","119,153.00","118,846.00","118,845.00","118,825.00","118,825.00","118,825.00","118,813.00","118,803.00","118,776.00","118,749.00","118,745.00","118,737.00","118,725.00","118,689.00",118659.0,118625.0,118603.0,118568.0,118559.0,118542.0,118507.0,118488.0,118460.0,118435.0,118416.0,118406.0,118385.0,118372.0,118349.0,118319.0,118295.0,118271.0,118256.0,118240.0,,,,,,,,,,,,,,,,,,
Iowa City VAMC NewSumCases,31.00,"1,840.00",44.00,118.00,0.00,0.00,42.00,62.00,"2,134.00",185.00,0.00,0.00,0.00,43.00,106.00,"2,604.00",58.00,164.00,0.00,0.00,64.00,70.00,"3,071.00",54.00,140.00,0.00,0.00,62.00,106.00,60.00,154.00,0.00,0.00,78.00,103.00,"3,532.00",95.00,177.00,0.00,0.00,108.00,110.00,"2,735.00",241.00,0.00,0.00,0.00,148.00,44.00,"2,576.00",96.00,222.00,0.00,0.00,85.00,126.00,"2,185.00",79.00,237.00,0.00,0.00,102.00,105.00,"2,040.00",76.00,195.00,0.00,0.00,83.00,24.00,"1,590.00",29.00,123.00,0.00,0.00,28.00,39.00,"1,090.00",27.00,89.00,0.00,0.00,22.00,32.00,527.00,18.00,50.00,0.00,0.00,18.00,30.00,315.00,5.00,41.00,0.00,0.00,7.00,12.00,178.00,1.00,20.00,0.00,0.00,12.00,10.00,27.00,27.00,4.00,8.00,12.00,36.00,30.00,34.0,22.0,35.0,9.0,17.0,35.0,19.0,28.0,25.0,19.0,10.0,21.0,13.0,23.0,30.0,24.0,24.0,15.0,16.0,41.0,,,,,,,,,,,,,,,,,,
Iowa City VAMC ECases,"9,939.74","9,937.53","9,818.07","9,814.94","9,806.76","9,806.76","9,806.76","9,803.85","9,799.56","9,659.06","9,646.50","9,646.50","9,646.50","9,646.50","9,643.60","9,636.33","9,467.76","9,463.84","9,452.65","9,452.65","9,452.65","9,448.24","9,443.18","9,245.37","9,241.60","9,231.93","9,231.93","9,231.93","9,227.74","8,990.77","8,986.46","8,975.76","8,975.76","8,975.76","8,970.35","8,963.27","8,736.99","8,730.50","8,718.23","8,718.23","8,718.23","8,710.88","8,703.37","8,527.46","8,511.05","8,511.05","8,511.05","8,511.05","8,500.93","8,497.73","8,332.54","8,325.91","8,310.60","8,310.60","8,310.60","8,304.64","8,295.78","8,152.39","8,146.67","8,130.28","8,130.28","8,130.28","8,123.08","8,115.79","7,984.88","7,979.42","7,965.97","7,965.97","7,965.97","7,960.18","7,958.50","7,854.45","7,852.43","7,843.90","7,843.90","7,843.90","7,841.98","7,839.35","7,766.72","7,764.86","7,758.72","7,758.72","7,758.72","7,757.21","7,754.98","7,720.84","7,719.57","7,716.10","7,716.10","7,716.10","7,714.90","7,712.82","7,692.40","7,692.07","7,689.22","7,689.22","7,689.22","7,688.70","7,687.83","7,667.63","7,667.54","7,666.15","7,666.15","7,666.15","7,665.29","7,664.59","7,663.09","7,661.34","7,661.07","7,660.52","7,659.69","7,657.19",7655.18,7652.97,7651.46,7649.06,7648.57,7647.36,7645.2,7643.79,7642.0,7640.28,7639.0,7638.38,7637.15,7636.36,7634.91,7632.88,7631.22,7629.8,7628.72,7627.77,,,,,,,,,,,,,,,,,,
Iowa City VAMC NewECases,2.21,119.46,3.13,8.18,0.00,0.00,2.91,4.29,140.50,12.56,0.00,0.00,0.00,2.89,7.27,168.57,3.92,11.18,0.00,0.00,4.41,5.06,197.80,3.77,9.67,0.00,0.00,4.20,7.30,4.31,10.70,0.00,0.00,5.41,7.08,226.29,6.49,12.27,0.00,0.00,7.35,7.51,175.92,16.41,0.00,0.00,0.00,10.12,3.20,165.20,6.63,15.31,0.00,0.00,5.96,8.86,143.39,5.72,16.39,0.00,0.00,7.20,7.29,130.92,5.46,13.45,0.00,0.00,5.79,1.68,104.05,2.02,8.53,0.00,0.00,1.92,2.64,72.63,1.85,6.14,0.00,0.00,1.51,2.23,34.14,1.27,3.47,0.00,0.00,1.20,2.08,20.41,0.34,2.85,0.00,0.00,0.52,0.87,11.96,0.10,1.38,0.00,0.00,0.87,0.70,1.50,1.75,0.27,0.55,0.83,2.50,2.01,2.21,1.51,2.4,0.49,1.21,2.16,1.41,1.78,1.73,1.27,0.62,1.24,0.79,1.45,2.03,1.65,1.42,1.08,0.96,2.58,,,,,,,,,,,,,,,,,,
Minneapolis VAMC TotalSumCases,"261,551.00","260,745.00","260,192.00","258,782.00","257,931.00","257,561.00","257,561.00","256,876.00","255,986.00","255,224.00","253,395.00","252,272.00","252,272.00","252,272.00","251,325.00","250,511.00","249,502.00","247,871.00","246,568.00","246,568.00","246,568.00","245,552.00","244,742.00","244,078.00","242,579.00","241,327.00","241,327.00","241,327.00","240,406.00","238,994.00","237,322.00","236,018.00","236,018.00","236,018.00","235,196.00","234,318.00","233,350.00","231,941.00","230,915.00","230,915.00","230,915.00","230,174.00","229,737.00","228,060.00","227,501.00","227,104.00","227,104.00","227,104.00","226,349.00","225,683.00","225,172.00","223,993.00","223,255.00","223,255.00","223,255.00","222,623.00","221,997.00","221,514.00","220,442.00","219,738.00","219,738.00","219,738.00","219,196.00","218,711.00","218,249.00","217,315.00","216,708.00","216,708.00","216,708.00","216,268.00","215,834.00","215,306.00","214,738.00","214,302.00","214,302.00","214,302.00","214,005.00","213,740.00","213,388.00","212,861.00","212,616.00","212,616.00","212,616.00","212,386.00","212,200.00","211,987.00","211,668.00","211,504.00","211,504.00","211,504.00","211,363.00","211,227.00","211,130.00","210,936.00","210,855.00","210,855.00","210,855.00","210,771.00","210,721.00","210,647.00","210,526.00","210,449.00","210,449.00","210,449.00","210,402.00","210,358.00","210,295.00","210,256.00","210,241.00","210,241.00","210,203.00","210,168.00",210135.0,210101.0,210073.0,210041.0,210012.0,209997.0,209980.0,209943.0,209908.0,209888.0,209850.0,209820.0,209791.0,209738.0,209682.0,209651.0,209611.0,209572.0,209522.0,209476.0,,,,,,,,,,,,,,,,,,
Minneapolis VAMC NewSumCases,806.00,553.00,"1,410.00",851.00,370.00,0.00,685.00,890.00,762.00,"1,829.00","1,123.00",0.00,0.00,947.00,814.00,"1,009.00","1,631.00","1,303.00",0.00,0.00,"1,016.00",810.00,664.00,"1,499.00","1,252.00",0.00,0.00,921.00,767.00,"1,672.00","1,304.00",0.00,0.00,822.00,878.00,968.00,"1,409.00","1,026.00",0.00,0.00,741.00,437.00,"1,677.00",559.00,397.00,0.00,0.00,755.00,666.00,511.00,"1,179.00",738.00,0.00,0.00,632.00,626.00,483.00,"1,072.00",704.00,0.00,0.00,542.00,485.00,462.00,934.00,607.00,0.00,0.00,440.00,434.00,528.00,568.00,436.00,0.00,0.00,297.00,265.00,352.00,527.00,245.00,0.00,0.00,230.00,186.00,213.00,319.00,164.00,0.00,0.00,141.00,136.00,97.00,194.00,81.00,0.00,0.00,84.00,50.00,74.00,121.00,77.00,0.00,0.00,47.00,44.00,63.00,39.00,15.00,0.00,38.00,35.00,33.00,34.0,28.0,32.0,29.0,15.0,17.0,37.0,35.0,20.0,38.0,30.0,29.0,53.0,56.0,31.0,40.0,39.0,50.0,46.0,45.0,,,,,,,,,,,,,,,,,,
Minneapolis VAMC ECases,"14,197.82","14,151.20","14,119.99","14,044.14","13,995.71","13,969.71","13,969.71","13,933.78","13,883.14","13,838.27","13,741.94","13,676.07","13,676.07","13,676.07","13,623.32","13,575.17","13,519.64","13,430.95","13,353.57","13,353.57","13,353.57","13,296.00","13,250.03","13,211.51","13,131.45","13,056.35","13,056.35","13,056.35","13,003.16","12,921.57","12,832.00","12,752.79","12,752.79","12,752.79","12,707.49","12,656.99","12,601.80","12,527.57","12,468.83","12,468.83","12,468.83","12,427.33","12,401.82","12,313.31","12,283.48","12,256.37","12,256.37","12,256.37","12,214.84","12,178.41","12,150.13","12,087.48","12,045.77","12,045.77","12,045.77","12,011.42","11,978.21","11,951.97","11,896.10","11,856.55","11,856.55","11,856.55","11,827.41","11,800.45","11,775.10","11,725.49","11,692.16","11,692.16","11,692.16","11,668.64","11,645.18","11,617.46","11,587.02","11,562.96","11,562.96","11,562.96","11,546.90","11,532.78","11,513.89","11,486.65","11,473.11","11,473.11","11,473.11","11,460.96","11,450.75","11,439.66","11,423.37","11,414.53","11,414.53","11,414.53","11,407.18","11,400.02","11,395.07","11,385.40","11,381.18","11,381.18","11,381.18","11,376.92","11,374.26","11,370.44","11,364.34","11,360.43","11,360.43","11,360.43","11,357.80","11,355.51","11,352.30","11,350.29","11,349.41","11,349.41","11,347.57","11,345.75",11343.83,11342.07,11340.57,11338.59,11337.07,11336.32,11335.67,11333.67,11331.64,11330.56,11328.19,11326.7,11325.23,11322.2,11319.17,11317.42,11315.18,11313.14,11310.62,11308.18,,,,,,,,,,,,,,,,,,
Minneapolis VAMC NewECases,46.61,31.22,75.85,48.43,26.00,0.00,35.93,50.64,44.88,96.33,65.86,0.00,0.00,52.76,48.15,55.53,88.69,77.38,0.00,0.00,57.57,45.97,38.52,80.06,75.10,0.00,0.00,53.19,44.46,89.56,79.22,0.00,0.00,45.30,50.50,55.19,74.23,58.74,0.00,0.00,41.51,25.51,88.50,29.83,27.11,0.00,0.00,41.53,36.43,28.28,62.64,41.71,0.00,0.00,34.35,33.21,26.24,55.87,39.55,0.00,0.00,29.14,26.97,25.35,49.60,33.34,0.00,0.00,23.51,23.47,27.72,30.43,24.06,0.00,0.00,16.06,14.12,18.89,27.24,13.54,0.00,0.00,12.15,10.21,11.09,16.30,8.84,0.00,0.00,7.35,7.15,4.95,9.67,4.23,0.00,0.00,4.25,2.66,3.82,6.09,3.92,0.00,0.00,2.62,2.29,3.22,2.01,0.88,0.00,1.84,1.82,1.92,1.76,1.51,1.97,1.53,0.74,0.66,1.99,2.04,1.07,2.37,1.49,1.47,3.02,3.03,1.75,2.24,2.04,2.52,2.44,2.42,,,,,,,,,,,,,,,,,,
St. Cloud VAMC TotalSumCases,"460,179.00","458,812.00","457,600.00","453,919.00","452,108.00","452,108.00","452,108.00","449,948.00","448,121.00","446,475.00","441,449.00","439,372.00","439,372.00","439,372.00","436,932.00","435,276.00","432,689.00","428,055.00","425,748.00","425,748.00","425,748.00","423,386.00","421,555.00","420,222.00","416,258.00","414,604.00","414,604.00","414,604.00","412,886.00","410,551.00","406,677.00","405,277.00","405,277.00","405,277.00","403,753.00","402,307.00","400,685.00","398,033.00","396,464.00","396,464.00","396,464.00","395,338.00","394,622.00","391,279.00","390,045.00","390,045.00","390,045.00","390,045.00","388,832.00","387,781.00","386,908.00","384,734.00","383,629.00","383,629.00","383,629.00","382,575.00","381,543.00","380,677.00","378,541.00","377,603.00","377,603.00","377,603.00","376,637.00","375,919.00","375,256.00","373,498.00","372,664.00","372,664.00","372,664.00","371,913.00","371,105.00","370,115.00","369,158.00","368,516.00","368,516.00","368,516.00","367,887.00","367,336.00","366,802.00","365,835.00","365,459.00","365,459.00","365,459.00","365,042.00","364,705.00","364,318.00","363,675.00","363,423.00","363,423.00","363,423.00","363,211.00","363,016.00","362,845.00","362,468.00","362,296.00","362,296.00","362,296.00","362,153.00","362,024.00","361,891.00","361,674.00","361,570.00","361,570.00","361,570.00","361,489.00","361,409.00","361,278.00","361,193.00","361,193.00","361,193.00","361,124.00","361,065.00",361000.0,360956.0,360905.0,360844.0,360790.0,360749.0,360687.0,360613.0,360563.0,360511.0,360440.0,360373.0,360298.0,360229.0,360154.0,360102.0,360048.0,359974.0,359886.0,359793.0,,,,,,,,,,,,,,,,,,
